time_tag,A_FLUX,B_FLUX,A_QUALITY,B_QUALITY
2013-01-11 23:18:00,1.1029903981233516e-08,3.125445162844194e-07,0,0
2013-01-11 23:19:00,9.55790704927991e-09,2.8708190858646125e-07,0,0
2013-01-11 23:20:00,9.933533153273747e-09,2.903415518468971e-07,0,0
2013-01-11 23:21:00,9.288833755515598e-09,2.955097566621863e-07,0,0
2013-01-11 23:22:00,1.0516529542897341e-08,3.1899991678390167e-07,0,0
2013-01-11 23:23:00,9.224782107455905e-09,3.1097782704370547e-07,0,0
2013-01-11 23:24:00,9.910293951966401e-09,3.066235001011746e-07,0,0
2013-01-11 23:25:00,9.20463271054552e-09,2.856037765180602e-07,0,0
2013-01-11 23:26:00,9.349605366503441e-09,2.73112962833351e-07,0,0
2013-01-11 23:27:00,9.43339244768628e-09,3.1981146995399403e-07,0,0
2013-01-11 23:28:00,9.583316460726712e-09,2.987607636413014e-07,0,0
2013-01-11 23:29:00,9.601646383153663e-09,2.9541937762344716e-07,0,0
2013-01-11 23:30:00,9.592229847354813e-09,3.1909365472418284e-07,0,0
2013-01-11 23:31:00,1.0302631076614176e-08,3.0254722070631493e-07,0,0
2013-01-11 23:32:00,9.453537338316637e-09,2.9588665040018867e-07,0,0
2013-01-11 23:33:00,9.977298697383236e-09,3.2946860726616197e-07,0,0
2013-01-11 23:34:00,1.0454713570792775e-08,2.933691272559493e-07,0,0
2013-01-11 23:35:00,9.616602480055375e-09,3.033226120280027e-07,0,0
2013-01-11 23:36:00,9.608618983147918e-09,2.9256466038354254e-07,0,0
2013-01-11 23:37:00,9.931789105969967e-09,3.0177113041983914e-07,0,0
2013-01-11 23:38:00,1.0447663708968402e-08,3.159374717158708e-07,0,0
2013-01-11 23:39:00,1.0019352951023462e-08,3.01068681765944e-07,0,0
2013-01-11 23:40:00,9.691031307675323e-09,3.03512304184401e-07,0,0
2013-01-11 23:41:00,1.0065194764315424e-08,3.0721352726589634e-07,0,0
2013-01-11 23:42:00,9.39562531974511e-09,2.8752017609766266e-07,0,0
2013-01-11 23:43:00,1.0127758015907999e-08,2.891813485934131e-07,0,0
2013-01-11 23:44:00,9.962700503921673e-09,2.7632982000119143e-07,0,0
2013-01-11 23:45:00,9.823790784292861e-09,2.622577640785552e-07,0,0
2013-01-11 23:46:00,9.496585789322107e-09,3.2744798331556305e-07,0,0
2013-01-11 23:47:00,9.536470348025232e-09,2.8607292611697847e-07,0,0
2013-01-11 23:48:00,1.0219913992231023e-08,2.942903794569102e-07,0,0
2013-01-11 23:49:00,1.0489706856679037e-08,2.922620065582174e-07,0,0
2013-01-11 23:50:00,9.64378928852433e-09,3.0367164565353865e-07,0,0
2013-01-11 23:51:00,1.0072796470659607e-08,3.0266915517256407e-07,0,0
2013-01-11 23:52:00,9.120652777144695e-09,3.1470521477645535e-07,0,0
2013-01-11 23:53:00,9.550884488201339e-09,2.9253400171573315e-07,0,0
2013-01-11 23:54:00,9.943107890645972e-09,2.94807624775258e-07,0,0
2013-01-11 23:55:00,9.434432150628436e-09,3.0876701639456923e-07,0,0
2013-01-11 23:56:00,9.587083371113283e-09,2.90267144806333e-07,0,0
2013-01-11 23:57:00,9.630033839195593e-09,3.304611460834069e-07,0,0
2013-01-11 23:58:00,1.0090871515425725e-08,3.0809398733505676e-07,0,0
2013-01-11 23:59:00,9.992092930979589e-09,3.095454242259359e-07,0,0
